Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	-0.138995	0	1	0.6	0.09126297	0	0	0.6	-21.89172	0	-12.50955	12	12.43042	0	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	-0.138995	0	1	0.6	0.06713413	1.525871E-05	0	0.6	-21.89172	0	-12.50955	12	21.83237	0.0001525879	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	-0.138995	0	1	0.6	0.0530717	4.577549E-05	0	0.6	-21.89001	1.177942	-12.50955	12	28.88383	0.0005722046	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	-0.138995	0	1	0.6	0.04449414	9.154863E-05	0	0.6	-21.88982	1.76749	-12.50955	12	34.17242	0.001344681	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	-0.138995	0	1	0.6	0.03883937	0.0001556263	0	0.6	-21.88939	2.357027	-12.50955	12	38.05974	0.002564907	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	-0.138995	0	1	0.6	0.03537337	0.0002349519	0	0.6	-21.88857	2.946277	-12.50955	12	41.05436	0.004273534	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	-0.138995	0	1	0.6	0.03282183	0.0003295184	0	0.6	-21.88709	3.534918	-12.50955	12	43.30032	0.006501049	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	-0.138995	0	1	0.6	0.03091486	0.0004393173	0	0.6	-21.88463	4.122585	-12.50955	12	44.90567	0.009270318	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	-0.138995	0	1	0.6	0.02980903	0.0005643382	0	0.6	-21.88079	4.70888	-12.50955	12	46.1888	0.01259849	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	-0.138995	0	1	0.6	0.02886798	0.0007045685	0	0.6	-21.87528	5.293386	-12.50955	12	47.15115	0.01649843	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	-0.138995	0	1	0.6	0.02818174	0.0008599941	0	0.6	-21.86815	5.875673	-12.50955	12	47.87292	0.02097978	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	-0.138995	0	1	0.6	0.02767779	0.001030599	0	0.6	-21.85911	6.455297	-12.50955	12	48.41424	0.02604977	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	-0.138995	0	1	0.6	0.02730575	0.001216365	0	0.6	-21.84791	7.031794	-12.50955	12	48.82023	0.03171384	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	-0.138995	0	1	0.6	0.02703	0.001417272	0	0.6	-21.83432	7.604706	-12.50955	12	49.12473	0.03797606	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	-0.138995	0	1	0.6	0.02682502	0.001633299	0	0.6	-21.81803	8.173564	-12.50955	12	49.3531	0.04483946	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	-0.138995	0	1	0.6	0.0266723	0.001864422	0	0.6	-21.79889	8.737908	-12.50955	12	49.52438	0.05230635	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	-0.138995	0	1	0.6	0.02655834	0.002110616	0	0.6	-21.77656	9.297279	-12.50955	12	49.65283	0.06037845	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	-0.138995	0	1	0.6	0.02647318	0.002371853	0	0.6	-21.75085	9.851235	-12.50955	12	49.74918	0.06905703	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	-0.138995	0	1	0.6	0.0264095	0.002645064	0	0.6	-21.72155	10.39934	-12.50955	12	49.82143	0.07831255	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	-0.138995	0	1	0.6	0.02636183	0.002933262	0	0.6	-21.68844	10.94117	-12.50955	12	49.87563	0.08815335	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	-0.138995	0	1	0.6	0.02642288	0.003236417	0	0.6	-21.65128	11.47631	-12.50955	12	49.9954	0.09858572	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	-0.138995	0	1	0.6	0.02624743	0.003551457	0	0.6	-21.61272	12.00422	-12.50955	12	50.0061	0.1095838	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	-0.138995	0	1	0.6	0.02624041	0.003881388	0	0.6	-21.5729	12.52447	-12.50955	12	50.01413	0.1211588	-840.5287	380.961	508.676	-852.2344	381	481.0992	
0.09200001	0	1	-0.138995	0	1	0.6	0.02623514	0.004223139	0	0.6	-21.53246	13.03667	-12.50955	12	50.02015	0.1332885	-840.5306	380.9576	508.6715	-852.2344	381	481.0992	
0.096	0	1	-0.138995	0	1	0.6	0.02623119	0.004576678	0	0.6	-21.49179	13.54043	-12.50955	12	50.02467	0.1459564	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
0.1	0	1	-0.138995	0	1	0.6	0.02622823	0.004945005	0	0.6	-21.45157	14.03539	-12.50955	12	50.02805	0.1591804	-840.5348	380.9503	508.6617	-852.2344	381	481.0992	
0.104	0	1	-0.138995	0	1	0.6	0.02622601	0.005325048	0	0.6	-21.41231	14.52119	-12.50955	12	50.03059	0.1729437	-840.537	380.9464	508.6564	-852.2344	381	481.0992	
0.108	0	1	-0.138995	0	1	0.6	0.02632071	0.005716773	0	0.6	-21.37462	14.99752	-12.50955	12	50.11163	0.1872334	-840.5394	380.9425	508.6507	-852.2344	381	481.0992	
0.112	0	1	-0.138995	0	1	0.6	0.02617128	0.006120143	0	0.6	-21.33505	15.46409	-12.50955	12	50.09327	0.20204	-840.5419	380.9384	508.6448	-852.2344	381	481.0992	
0.116	0	1	-0.138995	0	1	0.6	0.02618328	0.006535121	0	0.6	-21.29839	15.92062	-12.50955	12	50.07951	0.2173564	-840.5446	380.9342	508.6385	-852.2344	381	481.0992	
0.12	0	1	-0.138995	0	1	0.6	0.0261923	0.006958649	0	0.6	-21.26538	16.36686	-12.50955	12	50.06918	0.2331467	-840.5474	380.9299	508.632	-852.2344	381	481.0992	
0.124	0	1	-0.138995	0	1	0.6	0.02629533	0.007393719	0	0.6	-21.23678	16.80261	-12.50955	12	50.14057	0.2494145	-840.5503	380.9254	508.6251	-852.2344	381	481.0992	
0.128	0	1	-0.138995	0	1	0.6	0.02615234	0.007840288	0	0.6	-21.21238	17.22769	-12.50955	12	50.11498	0.2661624	-840.5533	380.9209	508.6179	-852.2344	381	481.0992	
0.132	0	1	-0.138995	0	1	0.6	0.02616908	0.008295299	0	0.6	-21.19332	17.64184	-12.50955	12	50.09579	0.2833621	-840.5565	380.9163	508.6104	-852.2344	381	481.0992	
0.136	0	1	-0.138995	0	1	0.6	0.02618164	0.008761739	0	0.6	-21.18101	18.04495	-12.50955	12	50.08139	0.3010225	-840.5598	380.9115	508.6027	-852.2344	381	481.0992	
0.14	0	1	-0.138995	0	1	0.6	0.02632697	0.00923655	0	0.6	-21.1759	18.43697	-12.50955	12	50.1825	0.3191202	-840.5632	380.9066	508.5946	-852.2344	381	481.0992	
0.144	0	1	-0.138995	0	1	0.6	0.02622095	0.009719702	0	0.6	-21.18347	18.8177	-12.50955	12	50.22556	0.3376372	-840.5667	380.9017	508.5862	-852.2344	381	481.0992	
0.148	0	1	-0.138995	0	1	0.6	0.02609684	0.01021116	0	0.6	-21.19968	19.18708	-12.50955	12	50.17872	0.3565605	-840.5704	380.8967	508.5774	-852.2344	381	481.0992	
0.152	0	1	-0.138995	0	1	0.6	0.02622342	0.01071391	0	0.6	-21.21677	19.54433	-12.50955	12	50.22272	0.3759103	-840.5743	380.8915	508.5684	-852.2344	381	481.0992	
0.156	0	1	-0.138995	0	1	0.6	0.02623412	0.01122188	0	0.6	-21.23528	19.88935	-12.50955	12	50.2885	0.3956413	-840.5782	380.8863	508.559	-852.2344	381	481.0992	
0.16	0	1	-0.138995	0	1	0.6	0.02615155	0.01173805	0	0.6	-21.25366	20.22187	-12.50955	12	50.30505	0.4157495	-840.5823	380.881	508.5493	-852.2344	381	481.0992	
0.164	0	1	-0.138995	0	1	0.6	0.02618017	0.0122624	0	0.6	-21.2728	20.54183	-12.50955	12	50.35025	0.4362323	-840.5866	380.8756	508.5393	-852.2344	381	481.0992	
0.168	0	1	-0.138995	0	1	0.6	0.02618076	0.0127919	0	0.6	-21.29277	20.84909	-12.50955	12	50.40929	0.457057	-840.591	380.8701	508.5289	-852.2344	381	481.0992	
